v_time c_3[1] c_3[2] 
      0.0318   0.73544943   0.26455057 
      0.0319    0.7355672    0.2644328 
       0.032   0.73567477   0.26432523 
      0.0321   0.73688099   0.26311901 
      0.0322   0.73698339   0.26301661 
      0.0323    0.7373834    0.2626166 
      0.0324   0.73761469   0.26238531 
      0.0325   0.73876225   0.26123775 
      0.0326   0.73890096   0.26109904 
      0.0327   0.73946213   0.26053787 
      0.0328   0.73929931   0.26070069 
      0.0329   0.73956762   0.26043238 
       0.033   0.74024537   0.25975463 
      0.0331   0.74043522   0.25956478 
      0.0332   0.74060855   0.25939145 
      0.0333   0.74094654   0.25905346 
      0.0334   0.74130636   0.25869364 
      0.0335   0.74179912   0.25820088 
      0.0336   0.74242861   0.25757139 
      0.0337   0.74260534   0.25739466 
      0.0338   0.74354972   0.25645028 
      0.0339   0.74371226   0.25628774 
       0.034   0.74399775   0.25600225 
      0.0341   0.74457407   0.25542593 
      0.0342    0.7451997    0.2548003 
      0.0343   0.74555082   0.25444918 
      0.0344   0.74582638   0.25417362 
      0.0345   0.74586306   0.25413694 
      0.0346   0.74595812   0.25404188 
      0.0347   0.74646786   0.25353214 
      0.0348   0.74672076   0.25327924 
      0.0349   0.74702898   0.25297102 
       0.035   0.74694298   0.25305702 
      0.0351   0.74792361   0.25207639 
      0.0352     0.748408     0.251592 
      0.0353   0.74860313   0.25139687 
      0.0354   0.74897891   0.25102109 
      0.0355   0.74978343   0.25021657 
      0.0356   0.75008349   0.24991651 
      0.0357   0.75005986   0.24994014 
      0.0358   0.75017908   0.24982092 
      0.0359   0.75055112   0.24944888 
       0.036   0.75106318   0.24893682 
      0.0361   0.75123218   0.24876782 
      0.0362   0.75153842   0.24846158 
      0.0363   0.75203577   0.24796423 
      0.0364   0.75198567   0.24801433 
      0.0365   0.75231868   0.24768132 
      0.0366   0.75249041   0.24750959 
      0.0367   0.75261961   0.24738039 
      0.0368   0.75209519   0.24790481 
      0.0369    0.7528067    0.2471933 
       0.037   0.75282923   0.24717077 
      0.0371    0.7539084    0.2460916 
      0.0372   0.75409697   0.24590303 
      0.0373   0.75430756   0.24569244 
      0.0374   0.75496009   0.24503991 
      0.0375   0.75571144   0.24428856 
      0.0376   0.75618261   0.24381739 
      0.0377   0.75736224   0.24263776 
      0.0378   0.75742481   0.24257519 
      0.0379   0.75783302   0.24216698 
       0.038   0.75839426   0.24160574 
      0.0381   0.75837094   0.24162906 
      0.0382   0.75823901   0.24176099 
      0.0383   0.75896174   0.24103826 
      0.0384   0.75915403   0.24084597 
      0.0385    0.7593761    0.2406239 
      0.0386   0.75908218   0.24091782 
      0.0387    0.7590111    0.2409889 
      0.0388   0.75936767   0.24063233 
      0.0389    0.7596554    0.2403446 
       0.039   0.75964336   0.24035664 
      0.0391   0.75983531   0.24016469 
      0.0392   0.75994223   0.24005777 
      0.0393   0.76025585   0.23974415 
      0.0394   0.76078835   0.23921165 
      0.0395   0.76135734   0.23864266 
      0.0396   0.76145584   0.23854416 
      0.0397   0.76145333   0.23854667 
      0.0398   0.76178163   0.23821837 
      0.0399   0.76178779   0.23821221 
        0.04    0.7621899    0.2378101 
      0.0401   0.76219429   0.23780571 
      0.0402   0.76225438   0.23774562 
      0.0403   0.76233163   0.23766837 
      0.0404   0.76235506   0.23764494 
      0.0405   0.76274091   0.23725909 
      0.0406   0.76270292   0.23729708 
      0.0407   0.76313624   0.23686376 
      0.0408   0.76302435   0.23697565 
      0.0409   0.76368479   0.23631521 
       0.041   0.76458037   0.23541963 
      0.0411   0.76519342   0.23480658 
      0.0412   0.76587651   0.23412349 
      0.0413   0.76608092   0.23391908 
      0.0414    0.7667942    0.2332058 
      0.0415   0.76707121   0.23292879 
      0.0416    0.7674306    0.2325694 
      0.0417   0.76805156   0.23194844 
      0.0418   0.76800824   0.23199176 
      0.0419   0.76861783   0.23138217 
       0.042   0.76934173   0.23065827 
      0.0421   0.77008069   0.22991931 
      0.0422   0.77047065   0.22952935 
      0.0423    0.7711648    0.2288352 
      0.0424   0.77112209   0.22887791 
      0.0425   0.77167181   0.22832819 
      0.0426   0.77212185   0.22787815 
      0.0427   0.77271546   0.22728454 
      0.0428   0.77274767   0.22725233 
      0.0429   0.77360849   0.22639151 
       0.043   0.77381303   0.22618697 
      0.0431   0.77365224   0.22634776 
      0.0432   0.77411415   0.22588585 
      0.0433   0.77394177   0.22605823 
      0.0434   0.77443134   0.22556866 
      0.0435   0.77441515   0.22558485 
      0.0436   0.77463848   0.22536152 
      0.0437   0.77557074   0.22442926 
      0.0438    0.7758774    0.2241226 
      0.0439   0.77641309   0.22358691 
       0.044   0.77691013   0.22308987 
      0.0441   0.77715923   0.22284077 
      0.0442   0.77712089   0.22287911 
      0.0443   0.77755126   0.22244874 
      0.0444    0.7775231    0.2224769 
      0.0445   0.77747282   0.22252718 
      0.0446   0.77839385   0.22160615 
      0.0447   0.77831939   0.22168061 
      0.0448   0.77897206   0.22102794 
